brand,tier,product_id,handle,title,product_type,bucket,category_basis,q_structured,q_body_only
ColourPop,drugstore,1499430158418,champagne-blonde-pencil,Champagne Blonde Pencil,Brow Pencil,brow,brow <- 'brow' in product_type|title,False,True
ColourPop,drugstore,7142098311,dope-taupe-pencil,Dope Taupe Pencil,Brow Pencil,brow,brow <- 'brow' in product_type|title,False,True
ColourPop,drugstore,7141962439,black-n-brown-pencil,Black N' Brown Pencil,Brow Pencil,brow,brow <- 'brow' in product_type|title,False,True
ColourPop,drugstore,7141921351,bangin-brunette-pencil,Bangin' Brunette Pencil,Brow Pencil,brow,brow <- 'brow' in product_type|title,False,True
ColourPop,drugstore,7494887506002,clear-brow-boss-gel,Clear,Brow Boss Gel,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887473234,soft-black-brow-boss-pencil,Soft Black,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887440466,ash-brown-brow-boss-pencil,Ash Brown,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887407698,dark-brown-brow-boss-pencil,Dark Brown,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887342162,brunette-brow-boss-pencil,Brunette,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887276626,light-brown-brow-boss-pencil,Light Brown,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887211090,taupe-brow-boss-pencil,Taupe,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7494887178322,blonde-brow-boss-pencil,Blonde,Brow Boss Pencil,brow,brow <- 'brow' in product_type|title,False,False
ColourPop,drugstore,7513485475922,heavenly-nudes-trio-cloud-whip-liquid-lipstick,Heavenly Nudes,Lip Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513485443154,petal-plush-trio-cloud-whip-liquid-lipstick,Petal Plush,Lip Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513485344850,cloud-crushin-trio-cloud-whip-liquid-lipstick,Cloud Crushin,Lip Trio,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513485279314,mocha-plum-duo-cloud-whip-liquid-lipstick,Mocha Plum,Lip Ombre Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513485213778,sunset-smooch-duo-cloud-whip-liquid-lipstick,Sunset Smooch,Lip Ombre Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513485181010,petal-cloud-duo-cloud-whip-liquid-lipstick,Petal Cloud,Lip Ombre Duo,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7513484820562,cloud-kissed-full-collection-cloud-whip-liquid-lipstick,Cloud Kissed,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7494884655186,storm-cloud-cloud-whip-liquid-lipstick,Storm Cloud,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494884032594,pretty-aura-cloud-whip-liquid-lipstick,Pretty Aura,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494883147858,so-dreamy-cloud-whip-liquid-lipstick,So Dreamy,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494882558034,mile-high-cloud-whip-liquid-lipstick,Mile High,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494881902674,on-cloud-9-cloud-whip-liquid-lipstick,On Cloud 9,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494880952402,in-a-haze-cloud-whip-liquid-lipstick,In a Haze,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494880067666,candy-floss-cloud-whip-liquid-lipstick,Candy Floss,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494879150162,cloudy-hour-cloud-whip-liquid-lipstick,Cloudy Hour,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494878265426,skys-the-limit-cloud-whip-liquid-lipstick,Sky's the Limit,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494877839442,what-the-fluff-cloud-whip-liquid-lipstick,What the Fluff,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494877446226,floating-on-air-cloud-whip-liquid-lipstick,Floating on Air,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7494876692562,fluffing-cute-cloud-whip-liquid-lipstick,Fluffing Cute,Cloud Whip Blurring Liquid Lipstick,liquid_lipstick,liquid_lipstick <- 'liquid lip' in product_type|title,False,False
ColourPop,drugstore,7505764515922,beautiful-belle-lip-mask-ultra-glossy-lip-set,Beautiful Belle,Belle Lip Mask & UGL,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7505764450386,princess-pout-ultra-glossy-lip-set,Princess Pout X ColourPop,Full Collection Set,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
ColourPop,drugstore,7494870106194,courageous-rapunzel-ultra-glossy-lip,Courageous Rapunzel,Ultra Glossy Lip,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7494869221458,mademoiselle-belle-ultra-glossy-lip,Mademoiselle Belle,Ultra Glossy Lip,unclassified,no §7 rule matched,False,False
ColourPop,drugstore,7494868467794,bright-ariel-ultra-glossy-lip,Bright Ariel,Ultra Glossy Lip,unclassified,no §7 rule matched,False,False
Essence,drugstore,8249362677826,the-super-peptide-glossy-lip-treatment-pouch-set,the super peptide glossy lip treatment + pouch set,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8311636656194,club-soleil-lip-stain,club SOLEIL lip stain,lip,lipstick,lipstick <- 'lip stain' in product_type|title,False,False
Essence,drugstore,8311705501762,club-soleil-slim-lipstick,club SOLEIL slim lipstick,lips,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
Essence,drugstore,8312422203458,club-soleil-gradient-lipgloss,club SOLEIL gradient lipgloss,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,8312449761346,club-soleil-mix-match-charms,club SOLEIL mix & match charms,limited edition,unclassified,no §7 rule matched,False,False
Essence,drugstore,8312473518146,club-soleil-cream-to-powder-blush-01-guava-sunset,club SOLEIL cream to powder blush,blush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8312504549442,club-soleil-gradient-highlighter,club SOLEIL gradient highlighter,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,8312568021058,club-soleil-eyeshadow-palette,club SOLEIL eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8268617482306,ciao-blushlighter,Ciao! blushlighter,blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Essence,drugstore,8269881802818,ciao-concealer-sponges,Ciao! concealer sponges,face,concealer,concealer <- 'concealer' in product_type|title,False,False
Essence,drugstore,8274224283714,ciao-sunglasses-pouch,Ciao! sunglasses pouch,limited edition,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8274296930370,ciao-lip-balm,Ciao! lip balm,lip,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
Essence,drugstore,8274305515586,ciao-lip-oil-roll-on,Ciao! lip oil roll-on,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8265549185090,soft-touch-mousse-blush,soft touch mousse blush,blush,cream_blush,cream_blush <- 'mousse blush' in product_type|title,False,False
Essence,drugstore,8263664566338,banana-loose-powder,BANANA LOOSE POWDER,face,setting_powder,setting_powder <- 'loose powder' in product_type|title,False,False
Essence,drugstore,8247572332610,juicy-bomb-shiny-lipgloss-set,JUICY BOMB shiny lipgloss set,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8247595532354,the-game-edit-lipgloss,THE game EDIT lipgloss,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,8247634165826,the-game-edit-fixing-spray,THE game EDIT fixing spray,face,setting_spray,setting_spray <- 'fixing spray' in product_type|title,False,False
Essence,drugstore,8249133727810,the-game-edit-lip-balm,THE game EDIT lip balm,lips,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
Essence,drugstore,8249159843906,the-game-edit-lash-brow-styler,THE game EDIT lash & brow styler,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8249166692418,the-game-edit-ph-reacting-cheek-balm,THE game EDIT ph-reacting cheek balm,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,8249312084034,the-game-edit-blurring-lip-pen,THE game EDIT blurring lip pen,lip,lip_liner,lip_liner <- 'lip pen' in product_type|title,False,False
Essence,drugstore,8249350520898,the-game-edit-fix-freeze-brow-gel,THE game EDIT fix & freeze brow gel,eye,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,8249356058690,the-game-edit-hair-band-duo,THE game EDIT hair band duo,hair,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7601708335170,lashes-to-impress,LASHES TO IMPRESS,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8223339741250,balm-of-sunshine-face-body-glow-balm,BALM OF sunshine FACE & BODY glow balm,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8221892608066,glowcerin-glycerin-lip-treatment,GLOWcerin glycerin lip treatment,lips,unclassified,no §7 rule matched,False,False
Essence,drugstore,8222351884354,sun-club-matte-bronzing-palette,SUN CLUB MATTE BRONZING PALETTE,face,bronzer,bronzer <- 'bronzing' in product_type|title,False,False
Essence,drugstore,8222399037506,silky-blur-translucent-loose-setting-powder,silky BLUR TRANSLUCENT LOOSE SETTING POWDER,face,setting_powder,setting_powder <- 'translucent' in product_type|title,False,False
Essence,drugstore,8223377752130,glow-like-honey-dewy-primer,glow like HONEY DEWY PRIMER,face,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,8223413174338,poutline-soft-glide-lip-pencil,POUTline soft glide LIP PENCIL,lip,lip_liner,lip_liner <- 'lip pencil' in product_type|title,False,False
Essence,drugstore,8226965782594,what-the-fake-plumping-lipgloss,what the fake! PLUMPING LIPGLOSS,lips,lip_gloss,lip_gloss <- 'plumping' in product_type|title,False,False
Essence,drugstore,8227054944322,dulce-de-leche-bomb-shiny-lipgloss,DULCE de leche BOMB shiny lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,8227923722306,microblading-brow-brush-liner,microblading brow brush liner,brows,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8227968909378,blur-souffle-matte-lip-cream,BLUR soufflé matte lip cream,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8228094738498,kabuki-buffer-brush,kabuki buffer brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8230615384130,glow-like-honey-serum-spray,glow like HONEY SERUM SPRAY,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8230658113602,radiant-light-face-palette,RADIANT LIGHT face palette,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,8230792822850,the-mauve-edition-mini-eyeshadow-palette,the MAUVE edition mini eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8231384645698,mono-eyeshadow-pearly,mono eyeshadow pearly,eye,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Essence,drugstore,8231402078274,mono-eyeshadow-glitter,mono eyeshadow glitter,eye,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Essence,drugstore,8231415709762,the-nude-edition-mini-eyeshadow-palette,the NUDE edition mini eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8231421771842,the-peach-edition-mini-eyeshadow-palette,the PEACH edition mini eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8231429800002,the-rose-edition-mini-eyeshadow-palette,the ROSE edition mini eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8231619592258,i-love-extreme-crazy-volume-mascara-waterproof-brown,I LOVE EXTREME crazy volume mascara waterproof brown,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,8231676641346,what-the-length-extreme-lengthening-mascara-waterproof,what the length! extreme lengthening mascara waterproof,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,8231712784450,mono-eyeshadow-matte,mono eyeshadow matte,eye,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Essence,drugstore,8231738867778,lash-without-limits-tubing-brown-extreme-lengthening-volume-mascara,lash WITHOUT LIMITS TUBING BROWN EXTREME LENGTHENING & VOLUME MASCARA,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,8231756365890,the-grey-edition-mini-eyeshadow-palette,the GREY edition mini eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,8231771963458,the-brown-edition-mini-eyeshadow-palette,the BROWN edition mini eyeshadow palette,eye,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,8232958787650,what-the-length-extreme-lengthening-mascara-black,what the length! extreme lengthening mascara black,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,7724235882562,mystery-box-makeup-set,mystery box makeup set,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7733346598978,the-super-peptide-glossy-lip-butter-set,The super peptide glossy lip butter set,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7724212158530,everybunny-needs-somebunny-lip-balm,EVERYBUNNY needs SOMEBUNNY lip balm,lip,lipstick,lipstick <- 'lip balm' in product_type|title,False,False
Essence,drugstore,7274166386754,natural-matte-mousse-foundation,NATURAL MATTE MOUSSE FOUNDATION,face,foundation,foundation <- 'foundation' in product_type|title,False,False
Essence,drugstore,7671645339714,crystal-crush-face-brush,CRYSTAL CRUSH face brush,brush,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7671648682050,crystal-crush-hair-jewels,CRYSTAL CRUSH hair jewels,hair,unclassified,no §7 rule matched,False,False
Essence,drugstore,7671718740034,crystal-crush-mix-match-face-jewels,CRYSTAL CRUSH mix & match face jewels,tools,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7671785193538,crystal-crush-dewy-highlighter-cream,CRYSTAL CRUSH dewy highlighter cream,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7671815143490,crystal-crush-lip-glow,CRYSTAL CRUSH lip glow,lip,unclassified,no §7 rule matched,False,False
Essence,drugstore,7671868489794,crystal-crush-eye-face-palette,CRYSTAL CRUSH eye & face palette,limited edition,unclassified,no §7 rule matched,False,False
Essence,drugstore,7671908401218,crystal-crush-lipgloss,CRYSTAL CRUSH lipgloss,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7671957585986,kiss-bomb-shiny-lipgloss-lip-balm,KISS BOMB shiny lipgloss & lip balm,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7684653416514,aqua-jelly-colour-changing-lipstick,AQUA JELLY COLOUR CHANGING LIPSTICK,lip,lipstick,lipstick <- 'lipstick' in product_type|title,False,False
Essence,drugstore,7656992079938,the-nude-edition-eye-set,the NUDE edition eye set,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7656935391298,toffee-talk-brown-lip-set,toffee talk brown lip set,lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7593451782210,soft-baked-blush,soft BAKED BLUSH,blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Essence,drugstore,7595235508290,silky-blur-hydrating-longwear-concealer,silky BLUR HYDRATING LONGWEAR CONCEALER,eye,concealer,concealer <- 'concealer' in product_type|title,False,False
Essence,drugstore,7595280957506,what-a-tint-staining-lip-cheek-tint,WHAT A TINT! staining lip & cheek tint,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7595348918338,soft-touch-bouncy-glow,soft TOUCH BOUNCY GLOW,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7595667390530,the-rose-edition-eyeshadow-palette,the ROSE edition eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,7598633549890,satin-blend-gel-eyeliner,SATIN BLEND gel eyeliner,eye,out_of_scope,out of scope <- 'eyeliner' (not a §7 category),False,False
Essence,drugstore,7600249864258,essence-cream-eyeshadow,cream eyeshadow,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7601280319554,jelly-grip-extreme-hydrating-primer,JELLY GRIP EXTREME HYDRATING PRIMER,primer,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,7601703977026,hydra-kiss-lip-tint,hydra kiss LIP TINT,lip,lipstick,lipstick <- 'lip tint' in product_type|title,False,False
Essence,drugstore,7601740513346,lash-glue,lash glue,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7602105286722,the-nude-edition-eyeshadow-palette,the NUDE edition eyeshadow palette,eye,eyeshadow_palette,eyeshadow_palette <- 'eyeshadow palette' in product_type|title,False,False
Essence,drugstore,7603933151298,brow-lift-freeze-glue,brow lift & freeze glue,brows,brow,brow <- 'brow' in product_type|title,False,False
Essence,drugstore,7603940360258,all-about-soft-glow-fixing-compact-powder-waterproof,soft glow! fixing compact powder waterproof,face,pressed_powder,pressed_powder <- 'compact powder' in product_type|title,False,False
Essence,drugstore,7603953991746,soft-touch-bouncy-blush,soft TOUCH BOUNCY BLUSH,blush,powder_blush,powder_blush <- 'blush' in product_type|title,False,False
Essence,drugstore,7603958808642,line-n-stain-tattoo-lip-liner,line n' STAIN! TATTOO LIP LINER,lips,lip_liner,lip_liner <- 'lip liner' in product_type|title,False,False
Essence,drugstore,7605335523394,soft-touch-butter-bronzer,soft TOUCH BUTTER BRONZER,face,bronzer,bronzer <- 'bronzer' in product_type|title,False,False
Essence,drugstore,7605399093314,gel-nail-polish-40-my-butter-half,gel nail polish,nail,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7618337308738,top-gloss-top-coat,TOP GLOSS top coat,nail,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7618348286018,chili-bomb-shiny-lipgloss,CHILI BOMB shiny lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7618356478018,choco-bomb-shiny-lipgloss,CHOCO BOMB shiny lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7566649491522,lash-princess-slim-brush-long-curl-mascara-waterproof,Lash Princess Slim Brush Mascara,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7498798170178,polly-pocket-lip-glaze,Polly Pocket™ X essence lip glaze,lip,unclassified,no §7 rule matched,False,False
Essence,drugstore,1900495077442,i-love-extreme-crazy-volume-mascara,i love extreme crazy volume mascara,eye,mascara,mascara <- 'mascara' in product_type|title,False,False
Essence,drugstore,7554284814402,feel-good-club-look-set,FEEL GOOD CLUB look set,face,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7554859630658,bouncy-plump-smoothing-primer,bouncy PLUMP SMOOTHING PRIMER,face,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,7554893774914,jelly-grip-refreshing-aloe-spray,Jelly GRIP REFRESHING ALOE SPRAY,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7554903081026,bouncy-plump-hydrating-dewy-spray,bouncy PLUMP HYDRATING DEWY SPRAY,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7554918187074,jelly-grip-eyeshadow-primer,jelly GRIP EYESHADOW PRIMER,eye,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,7550882938946,get-the-glaze-whipped-lip-mask,get the glaze! whipped lip mask,lip,unclassified,no §7 rule matched,False,False
Essence,drugstore,7553780645954,get-the-glaze-freckle-tattoos,get the glaze! freckle tattoos,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7548749480002,cranberry-lip-oil-duo,CRANBERRY LIP OIL duo,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7555316711490,lash-princess-mascara-in-burgundy-purple,Lash Princess Mascara in Burgundy & Purple,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7553912045634,round-up-donation,Round Up Donation,sgdonation,unclassified,no §7 rule matched,False,False
Essence,drugstore,7540779450434,the-most-wonderful-kiss-of-the-year-hydra-kiss-lip-oil-set,the most wonderful kiss of the year hydra kiss LIP OIL set,lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7546665828418,juicy-balm-gift-set,Juicy Bomb Glossy Butter Balm Gift Set,lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7546682015810,extreme-shine-gift-set,Extreme Shine Gift Set,lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7540754415682,i-love-extreme-eye-set,I LOVE EXTREME eye set,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7525384945730,hydra-kiss-lip-oil-trio,hydra kiss LIP OIL trio,lip,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7528752840770,lash-princess-lengthening-eye-set,Lash Princess lengthening Eye Set,eye,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7499298668610,polly-pocket-scented-nail-stickers,Polly Pocket™ X essence scented nail stickers,nail,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7498806624322,polly-pocket-highlighter,Polly Pocket™ X essence highlighter,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,7498808590402,polly-pocket-hair-comb,Polly Pocket™ X essence hair comb,hair,unclassified,no §7 rule matched,False,False
Essence,drugstore,7498344988738,aloha-babes-liquid-blush,"aloha, babes! liquid blush",blush,liquid_blush,liquid_blush <- 'liquid blush' in product_type|title,False,False
Essence,drugstore,7474058330178,drop-of-sunshine-highlighting-drops,DROP OF sunshine HIGHLIGHTING DROPS,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,7495788265538,juicy-bomb-party-makeup-bag,JUICY BOMB PARTY makeup bag,limited edition,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7493655330882,juicy-bomb-party-makeup-sponges,JUICY BOMB PARTY makeup sponges,limited edition,unclassified,no §7 rule matched,False,False
Essence,drugstore,7493656346690,juicy-bomb-party-jelly-blush,JUICY BOMB PARTY jelly blush,blush,cream_blush,cream_blush <- 'jelly blush' in product_type|title,False,False
Essence,drugstore,7495201816642,juicy-bomb-party-face-wash-head-wrist-bands,JUICY BOMB PARTY face wash head & wrist bands,hair,unclassified,no §7 rule matched,False,False
Essence,drugstore,7495618134082,juicy-bomb-party-lip-oil,JUICY BOMB PARTY lip oil,lips,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7495628914754,juicy-bomb-party-jumbo-lipgloss,JUICY BOMB PARTY jumbo lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7495670235202,juicy-bomb-party-shiny-lipgloss,JUICY BOMB PARTY shiny lipgloss,lips,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7495704019010,essence-juicy-bomb-party-shower-gel,essence JUICY BOMB PARTY shower gel,body,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7474601295938,birthday-bomb-shiny-lipgloss,BIRTHDAY BOMB shiny lipgloss,lip,lip_gloss,lip_gloss <- 'lipgloss' in product_type|title,False,False
Essence,drugstore,7477382512706,so-cherry-happy-cherry-scented-nail-stickers,SO CHERRY happy cherry scented nail stickers,Nail,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7473970839618,baby-got-diamond-highlighter-stick,BABY GOT DIAMOND highlighter stick,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,7474619744322,juicy-bomb-body-mist,JUICY BOMB body mist,body,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7471525560386,foundation-stick,FOUNDATION stick,face,foundation,foundation <- 'foundation' in product_type|title,False,False
Essence,drugstore,7473964646466,brow-powder-duo-set,brow powder duo set,brows,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7474359304258,spot-squad-pimple-patches,spot squad PIMPLE PATCHES,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7474874482754,baby-got-glaze-balm-stick,BABY GOT GLAZE balm stick,face,unclassified,no §7 rule matched,False,False
Essence,drugstore,7474997166146,lash-without-limits-waterproof-extreme-lengthening-volume-mascara,lash WITHOUT LIMITS WATERPROOF EXTREME LENGTHENING & VOLUME MASCARA,mascara,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7475009683522,lash-without-limits-tubing-extreme-lengthening-volume-mascara,lash WITHOUT LIMITS TUBING Extreme Lengthening & Volume Mascara,mascara,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7476719321154,baby-got-holo-glow-highlighter-stick,BABY GOT HOLO GLOW highlighter stick,face,highlighter,highlighter <- 'highlight' in product_type|title,False,False
Essence,drugstore,7476717748290,jelly-jewels-glitter-eyeshadow-topper,JELLY JEWELS glitter eyeshadow topper,eye,eyeshadow_single,eyeshadow_single <- 'eyeshadow' in product_type|title,False,False
Essence,drugstore,7477329625154,jelly-grip-undereye-primer-stick,jelly GRIP undereye primer stick,eye,primer,primer <- 'primer' in product_type|title,False,False
Essence,drugstore,7460115710018,lash-princess-false-lash-mascara-in-a-3-pack,Lash Princess False Lash Mascara 3 pack,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7448873369666,fabowlous-nail-stickers,FaBOWlous nail stickers,,excluded,excluded by the set/kit/tool/non-makeup word list,False,False
Essence,drugstore,7448884936770,fabowlous-hair-bows,FaBOWlous hair bows,hair,unclassified,no §7 rule matched,False,False
